"bin","profile","leads"
"0","M 30-34 YRS R20001 + expgreater_than_600 xds_score_551_600",1081
"0","F 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",1082
"1","M 20-24 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700",1084
"0","F 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",1085
"0","M 20-24 YRS R0 - R5000 exp_score_400_499 xdsgreater_than_801",1085
"0","M 40-44 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",1089
"0","F 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750",1091
"0","F 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",1092
"1","F 45-49 YRS R20001 + expgreater_than_600 xds_score_601_650",1092
"0","F 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",1092
"0","F 55-59 YRS R20001 + exp_score_500_599 xds_score_651_700",1107
"0","F 40-44 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",1119
"0","M 25-29 YRS R10001 - R20000 exp_score_400_499 xdsgreater_than_801",1119
"0","M 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",1125
"0","M 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_601_650",1132
"0","F 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",1136
"1","M 25-29 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",1137
"0","F 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",1145
"0","M 50-54 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",1157
"0","M 65-69 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801",1158
"0","F 25-29 YRS R20001 + expgreater_than_600 xds_score_651_700",1168
"1","F 30-34 YRS R20001 + expgreater_than_600 xds_score_601_650",1171
"0","F 50-54 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",1171
"0","M 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",1174
"0","F 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",1178
"1","F 40-44 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",1187
"0","M 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_500_550",1188
"0","F 40-44 YRS R20001 + expgreater_than_600 xds_score_601_650",1193
"0","M 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",1193
"0","F 55-59 YRS R20001 + expgreater_than_600 xds_score_651_700",1197
"1","F 40-44 YRS R20001 + exp_score_500_599 xds_score_601_650",1199
"1","F 45-49 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",1206
"1","F 20-24 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800",1207
"0","M 30-34 YRS R0 - R5000 exp_score_0_299 xds_score_651_700",1209
"0","F 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",1214
"0","M 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_651_700",1217
"0","F 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",1230
"1","M 30-34 YRS R20001 + exp_score_500_599 xds_score_551_600",1232
"1","F 20-24 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750",1236
"1","M 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",1243
"1","M 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800",1243
"1","M 45-49 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",1261
"0","F 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",1265
"0","M 50-54 YRS R20001 + exp_score_500_599 xds_score_601_650",1267
"1","F 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",1275
"1","M 20-24 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800",1279
"0","M 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",1280
"0","F 55-59 YRS R20001 + expgreater_than_600 xds_score_0_499",1285
"0","F 50-54 YRS R20001 + exp_score_500_599 xds_score_0_499",1314
"0","F 60-64 YRS R20001 + exp_score_500_599 xds_score_751_800",1315
"0","F 45-49 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",1319
"0","M 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",1321
"0","M 55-59 YRS R20001 + exp_score_500_599 xds_score_0_499",1329
"1","F 30-34 YRS R20001 + exp_score_500_599 xds_score_0_499",1329
"0","M 65-69 YRS R20001 + expgreater_than_600 xdsgreater_than_801",1346
"1","F 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",1349
"0","M 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",1355
"0","F 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",1359
"1","F 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",1359
"1","M 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",1360
"1","F 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",1361
"9","M 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",1364
"1","M 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",1365
"0","M 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_500_550",1377
"0","F 65-69 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801",1395
"1","M 25-29 YRS R20001 + expgreater_than_600 xds_score_651_700",1412
"1","M 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_500_550",1415
"1","M 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",1437
"0","M 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",1437
"0","M 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",1439
"10","F 30-34 YRS R0 - R5000 exp_score_0_299 xds_score_601_650",1441
"1","M 45-49 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",1443
"0","M 25-29 YRS R0 expgreater_than_600 xdsgreater_than_801",1450
"1","F 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",1450
"0","M 25-29 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",1458
"0","F 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",1461
"0","M 35-39 YRS R20001 + expgreater_than_600 xds_score_551_600",1465
"1","M 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",1469
"10","M 35-39 YRS R20001 + exp_score_500_599 xds_score_551_600",1479
"0","F 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700",1483
"0","F 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_601_650",1492
"0","M 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",1495
"1","F 35-39 YRS R20001 + expgreater_than_600 xds_score_601_650",1496
"0","F 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",1497
"0","F 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",1500
"0","F 45-49 YRS R20001 + exp_score_500_599 xds_score_0_499",1522
"0","M 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750",1525
"0","F 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",1547
"1","F 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",1548
"0","M 35-39 YRS R0 - R5000 exp_score_0_299 xds_score_651_700",1553
"1","M 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_500_550",1557
"1","M 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700",1562
"1","M 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",1563
"1","F 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",1563
"1","M 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",1568
"0","M 60-64 YRS R20001 + exp_score_500_599 xds_score_701_750",1568
"0","F 20-24 YRS R0 - R5000 exp_score_400_499 xdsgreater_than_801",1586
"1","M 20-24 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750",1592
"0","F 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",1603
"0","F 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",1606
"1","F 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800",1607
"0","M 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",1610
"1","F 30-34 YRS R20001 + exp_score_500_599 xds_score_601_650",1626
"1","M 40-44 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",1628
"1","F 25-29 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",1632
"0","M 50-54 YRS R20001 + expgreater_than_600 xds_score_601_650",1633
"0","M 30-34 YRS R0 - R5000 exp_score_0_299 xds_score_601_650",1639
"1","F 20-24 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700",1650
"1","F 40-44 YRS R20001 + exp_score_500_599 xds_score_0_499",1659
"0","M 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700",1663
"0","M 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",1670
"1","F 25-29 YRS R20001 + exp_score_500_599 xds_score_651_700",1695
"0","M 30-34 YRS R20001 + expgreater_than_600 xds_score_0_499",1696
"0","M 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",1699
"0","F 60-64 YRS R0 - R5000 exp_score_500_599 xds_score_651_700",1700
"0","M 55-59 YRS R20001 + exp_score_500_599 xdsgreater_than_801",1702
"9","M 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",1706
"10","F 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",1709
"0","M 50-54 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",1715
"1","F 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",1722
"10","F 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",1736
"0","F 35-39 YRS R20001 + expgreater_than_600 xds_score_0_499",1736
"0","M 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_551_600",1738
"0","F 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",1739
"1","F 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",1770
"1","M 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",1772
"0","F 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",1776
"0","F 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",1781
"10","F 35-39 YRS R20001 + exp_score_500_599 xds_score_601_650",1782
"9","M 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",1783
"0","F 50-54 YRS R20001 + exp_score_500_599 xds_score_651_700",1802
"10","F 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",1811
"10","F 35-39 YRS R20001 + exp_score_500_599 xds_score_0_499",1812
"0","F 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",1828
"0","M 55-59 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",1834
"1","M 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700",1844
"1","F 35-39 YRS R0 - R5000 exp_score_0_299 xds_score_601_650",1845
"0","M 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",1847
"0","F 50-54 YRS R20001 + expgreater_than_600 xds_score_651_700",1848
"1","M 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750",1854
"0","M 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",1857
"1","F 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",1876
"0","F 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_551_600",1885
"0","M 60-64 YRS R20001 + expgreater_than_600 xds_score_701_750",1885
"1","F 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",1886
"0","F 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",1891
"0","M 55-59 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",1896
"1","M 45-49 YRS R20001 + exp_score_500_599 xds_score_601_650",1896
"0","M 30-34 YRS R20001 + exp_score_500_599 xdsgreater_than_801",1897
"0","M 55-59 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",1898
"1","F 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",1904
"0","F 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",1904
"1","M 30-34 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",1924
"1","F 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700",1928
"1","F 30-34 YRS R20001 + exp_score_500_599 xdsgreater_than_801",1940
"10","M 25-29 YRS R20001 + exp_score_500_599 xds_score_651_700",1944
"1","M 25-29 YRS R20001 + exp_score_500_599 xds_score_701_750",1948
"10","F 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",1959
"0","F 50-54 YRS R20001 + expgreater_than_600 xds_score_0_499",1964
"0","M 55-59 YRS R20001 + exp_score_500_599 xds_score_651_700",1965
"10","M 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",1966
"1","F 20-24 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801",1981
"0","F 55-59 YRS R20001 + exp_score_500_599 xdsgreater_than_801",1983
"0","F 55-59 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",1983
"0","F 55-59 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",1991
"1","F 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",1994
"1","M 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",1998
"0","F 60-64 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750",2004
"1","F 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650",2018
"0","M 50-54 YRS R20001 + exp_score_500_599 xds_score_0_499",2024
"1","F 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499",2025
"1","M 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",2031
"1","M 35-39 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",2037
"0","F 40-44 YRS R20001 + expgreater_than_600 xds_score_0_499",2043
"1","F 25-29 YRS R20001 + exp_score_500_599 xds_score_701_750",2057
"0","F 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",2062
"9","M 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",2063
"0","M 60-64 YRS R20001 + exp_score_500_599 xds_score_751_800",2066
"1","F 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",2070
"1","M 40-44 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",2074
"0","M 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",2080
"0","M 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",2082
"1","M 25-29 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",2096
"10","M 30-34 YRS R20001 + exp_score_500_599 xds_score_0_499",2097
"1","F 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_651_700",2100
"1","F 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",2107
"1","F 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",2109
"1","F 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750",2113
"1","M 20-24 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650",2115
"0","M 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",2124
"10","F 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",2125
"0","M 45-49 YRS R20001 + expgreater_than_600 xds_score_601_650",2143
"0","M 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_500_550",2146
"0","M 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700",2154
"1","F 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",2157
"1","M 35-39 YRS R0 - R5000 exp_score_0_299 xds_score_601_650",2161
"10","F 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",2161
"0","F 45-49 YRS R20001 + expgreater_than_600 xds_score_651_700",2166
"1","F 45-49 YRS R20001 + expgreater_than_600 xds_score_0_499",2176
"0","F 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",2180
"0","M 45-49 YRS R20001 + exp_score_500_599 xds_score_0_499",2197
"0","M 55-59 YRS R20001 + expgreater_than_600 xds_score_651_700",2209
"1","M 30-34 YRS R20001 + expgreater_than_600 xds_score_601_650",2213
"10","M 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",2213
"0","M 55-59 YRS R20001 + expgreater_than_600 xds_score_0_499",2216
"1","F 40-44 YRS R20001 + expgreater_than_600 xds_score_651_700",2249
"10","M 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",2250
"0","M 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",2251
"0","F 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",2252
"1","F 45-49 YRS R20001 + exp_score_500_599 xds_score_651_700",2262
"0","M 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",2268
"1","M 45-49 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",2273
"0","M 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",2280
"0","M 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_551_600",2290
"0","F 25-29 YRS R5001 - R10000 exp_score_400_499 xdsgreater_than_801",2323
"1","M 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",2340
"10","F 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",2346
"0","M 45-49 YRS R0 - R5000 exp_score_0_299 xds_score_0_499",2358
"8","F 30-34 YRS R20001 + expgreater_than_600 xds_score_651_700",2393
"1","M 20-24 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801",2418
"10","M 45-49 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",2422
"1","M 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",2427
"1","F 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_651_700",2434
"1","M 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_0_499",2439
"1","M 40-44 YRS R20001 + exp_score_500_599 xds_score_0_499",2457
"0","F 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",2479
"1","F 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",2483
"0","M 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",2499
"1","F 25-29 YRS R20001 + exp_score_500_599 xdsgreater_than_801",2507
"9","F 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",2541
"1","M 40-44 YRS R20001 + expgreater_than_600 xds_score_601_650",2561
"0","F 25-29 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",2564
"1","F 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",2567
"0","F 20-24 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",2575
"1","F 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",2604
"0","F 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",2633
"0","F 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",2639
"0","F 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",2641
"0","F 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",2686
"1","F 35-39 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",2700
"6","M 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",2705
"0","F 55-59 YRS R20001 + expgreater_than_600 xds_score_701_750",2719
"0","F 50-54 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",2725
"0","M 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",2740
"1","M 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",2747
"0","F 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750",2748
"10","M 40-44 YRS R20001 + exp_score_500_599 xds_score_601_650",2750
"0","F 50-54 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",2754
"1","M 35-39 YRS R20001 + expgreater_than_600 xds_score_0_499",2761
"0","M 50-54 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",2762
"0","M 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",2781
"0","M 50-54 YRS R20001 + exp_score_500_599 xdsgreater_than_801",2787
"1","F 35-39 YRS R20001 + expgreater_than_600 xds_score_651_700",2793
"0","F 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_0_499",2797
"1","F 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",2798
"0","M 25-29 YRS R20001 + exp_score_500_599 xdsgreater_than_801",2799
"8","M 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",2804
"1","F 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",2820
"1","M 30-34 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",2843
"1","M 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",2862
"0","M 50-54 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",2862
"0","M 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_0_499",2871
"1","F 25-29 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800",2882
"1","M 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499",2885
"1","F 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",2886
"1","F 40-44 YRS R0 - R5000 exp_score_400_499 xds_score_601_650",2892
"1","M 35-39 YRS R20001 + exp_score_500_599 xds_score_0_499",2922
"1","M 35-39 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",2929
"1","M 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",2934
"0","F 60-64 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650",2939
"1","F 30-34 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",2953
"0","M 50-54 YRS R20001 + exp_score_500_599 xds_score_651_700",2961
"1","M 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",2984
"0","F 55-59 YRS R20001 + exp_score_500_599 xds_score_701_750",2985
"1","F 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",2990
"0","M 50-54 YRS R20001 + expgreater_than_600 xds_score_0_499",3005
"1","M 35-39 YRS R20001 + expgreater_than_600 xds_score_601_650",3014
"1","M 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_651_700",3023
"1","M 35-39 YRS R20001 + exp_score_500_599 xdsgreater_than_801",3026
"0","F 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",3028
"9","M 40-44 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",3036
"1","M 25-29 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",3061
"0","M 50-54 YRS R20001 + expgreater_than_600 xds_score_651_700",3091
"10","F 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",3095
"1","F 40-44 YRS R20001 + exp_score_500_599 xds_score_651_700",3105
"10","M 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_0_499",3106
"0","M 40-44 YRS R20001 + expgreater_than_600 xds_score_0_499",3116
"0","M 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_0_499",3125
"10","M 35-39 YRS R10001 - R20000 exp_score_400_499 xds_score_651_700",3131
"0","F 55-59 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650",3162
"1","M 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",3162
"1","M 30-34 YRS R5001 - R10000 exp_score_400_499 xds_score_551_600",3171
"1","F 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",3188
"0","F 50-54 YRS R20001 + exp_score_500_599 xdsgreater_than_801",3188
"1","M 20-24 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",3191
"0","F 55-59 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",3203
"1","M 25-29 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",3208
"0","M 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_551_600",3214
"1","M 30-34 YRS R20001 + expgreater_than_600 xds_score_651_700",3219
"0","F 35-39 YRS R20001 + exp_score_500_599 xdsgreater_than_801",3225
"0","M 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",3239
"1","M 30-34 YRS R20001 + exp_score_500_599 xds_score_601_650",3240
"1","F 25-29 YRS R20001 + expgreater_than_600 xds_score_701_750",3243
"0","M 25-29 YRS R5001 - R10000 exp_score_400_499 xdsgreater_than_801",3263
"0","M 60-64 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",3292
"8","M 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",3303
"1","F 45-49 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",3308
"1","M 40-44 YRS R20001 + exp_score_500_599 xdsgreater_than_801",3330
"0","F 60-64 YRS R20001 + expgreater_than_600 xds_score_751_800",3338
"9","M 40-44 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",3339
"1","M 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",3362
"7","M 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_751_800",3373
"0","M 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",3376
"1","M 45-49 YRS R20001 + expgreater_than_600 xds_score_0_499",3433
"1","M 45-49 YRS R20001 + exp_score_500_599 xdsgreater_than_801",3435
"1","F 30-34 YRS R0 - R5000 exp_score_400_499 xds_score_551_600",3482
"1","F 40-44 YRS R20001 + exp_score_500_599 xdsgreater_than_801",3487
"1","F 40-44 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",3517
"8","M 45-49 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",3530
"1","M 45-49 YRS R20001 + expgreater_than_600 xds_score_651_700",3533
"8","M 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_701_750",3541
"10","F 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_0_499",3556
"1","F 45-49 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801",3558
"0","F 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_551_600",3559
"8","M 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_751_800",3559
"0","M 60-64 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750",3566
"0","F 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_751_800",3571
"0","F 55-59 YRS R0 - R5000 exp_score_500_599 xds_score_0_499",3594
"10","M 30-34 YRS R10001 - R20000 exp_score_400_499 xds_score_601_650",3599
"10","M 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_551_600",3621
"1","M 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",3623
"0","F 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650",3629
"10","M 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_551_600",3663
"1","F 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_500_550",3669
"0","M 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_751_800",3682
"1","M 40-44 YRS R10001 - R20000 exp_score_500_599 xdsgreater_than_801",3691
"10","M 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_551_600",3693
"1","F 35-39 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801",3702
"0","M 55-59 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650",3710
"1","M 40-44 YRS R5001 - R10000 exp_score_400_499 xds_score_601_650",3746
